,sigla,name,school,area,category,credits
2720,ETI8016,Ética para Ciencia de Datos y Estadística,Instituto De Éticas Aplicadas,,,10
2721,LET0007,Desarrollo de Habilidades Comunicativas para Abogados,Letras,,,10
2722,LET001A,Alemán I,Letras,,,10
2723,LET001E,Lengua y Cultura Quechua I,Letras,,,10
2724,LET002G,¡Derribemos las Barreras del Lenguaje!,Letras,Humanidades,,10
2725,LET003E,Lengua y Cultura Vasca I,Letras,,,10
2726,LET003G,Preguntas Fundamentales Acerca del Lenguaje Humano,Letras,Humanidades,,10
2727,LET004G,La Cultura Quechua,Letras,Humanidades,,10
2728,LET006E,Lengua y Cultura Italiana I,Letras,,,10
2729,LET010,Introducción a la Lectura y la Escritura Académica I,Letras,,,10
2730,LET0101,Introducción a los Estudios Literarios,Letras,,,10
2731,LET0103,Letras Coloniales,Letras,,,10
2732,LET0105,Narrativa Chilena e Hispanoamericana II,Letras,,,10
2733,LET0107,Teoría Literaria II,Letras,,,10
2734,LET0111,Literatura Antigua y Medieval,Letras,,,10
2735,LET0113,Literatura Española General,Letras,,,10
2736,LET0115,Poesía Chilena e Hispanoamericana II,Letras,,,10
2737,LET0117,Literatura Española II,Letras,,,10
2738,LET011F,Fundamentos Lingüísticos para Fonoaudiología,Letras,,,5
2739,LET0121,Grandes Preguntas Sobre el Lenguaje,Letras,,,10
2740,LET0123,Fonética y Fonología Españolas,Letras,,,10
2741,LET0125,Lingüística del Texto,Letras,,,10
2742,LET0129,Lingüística de Corpus y Computacional,Letras,,,10
2743,LET0131,Gramática Española I,Letras,,,10
2744,LET0134,Lengua Latina II,Letras,,,10
2745,LET0135,Historia de la Lengua,Letras,,,10
2746,LET013F,Fonética y Fonología,Letras,,,10
2747,LET015F,Semántica y Pragmática,Letras,,,5
2748,LET018I,Strange Tales in Narrative and Film,Letras,,,10
2749,LET022E,Latin Avanzado II,Letras,,,10
2750,LET0301,English Language I,Letras,,,12
2751,LET0302,English Language II,Letras,,,12
2752,LET0303,English Language III,Letras,,,10
2753,LET0311,Survey of Literary Studies,Letras,,,8
2754,LET0313,Literary Theory I,Letras,,,10
2755,LET0315,Narrative: From Romanticism to Modernism,Letras,,,10
2756,LET031E,Comunicacion Oral y No Verbal,Letras,,,10
2757,LET0321,Living Topics in Linguistics,Letras,,,10
2758,LET0323,Research and Writing in Academic Contexts,Letras,,,10
2759,LET0325,Shakespeare,Letras,,,10
2760,LET0327,Drama,Letras,,,10
2761,LET0331,Applied Grammar I,Letras,,,10
2762,LET0333,Grammar and Text,Letras,,,10
2763,LET0335,Phonetics and Phonology,Letras,,,10
2764,LET0336,World Literatures,Letras,,,10
2765,LET0345,Pragmatics,Letras,,,10
2766,LET0347,Topics in Applied Linguistics,Letras,,,10
2767,LET0357,Psycholinguistics: Language & Cognition,Letras,,,10
2768,LET037E,Introducción a la Lexicografía Contemporánea,Letras,,,10
2769,LET052E,Lengua y Cultura China,Letras,,,10
2770,LET056E,Introduccion a la Lengua y Cultura Catalana,Letras,,,10
2771,LET061P,Curso de Español Semestral Nivel Intermedio Avanzado,Letras,,,10
2772,LET077I,Gender and Queer Studies: a Performative Perspective,Letras,,,10
2773,LET087E,Introducción al Español Como Lengua Extranjera (E/Le),Letras,,,10
2774,LET088I,"Bilingualism: Language, Identity and Ideology",Letras,,,10
2775,LET090E,Iniciación a la Traducción de Textos Literarios,Letras,,,10
2776,LET091P,Curso de Español Intensivo Nivel Avanzado,Letras,,,6
2777,LET096P,Survival Spanish for Beginners - A1 Intensive,Letras,,,10
2778,LET1005,Narrativa Chilena e Hispanoamericana,Letras,,,10
2779,LET1006,Poesía Chilena e Hispanoamericana,Letras,,,10
2780,LET100E,Introducción a la Industria Editorial,Letras,,,10
2781,LET1011,Literatura Universal I,Letras,,,10
2782,LET1016,Literatura Española III,Letras,,,10
2783,LET1037,Investigación en Letras,Letras,,,10
2784,LET1041,Métodos de Investigación en Letras,Letras,,,10
2785,LET120P,Español Lengua Extranjera: Elemental - A1,Letras,,,10
2786,LET123P,Español Lengua Extranjera: Intermedio Avanzado - B2,Letras,,,10
2787,LET124P,Español Lengua Extranjera: Avanzado - C1,Letras,,,10
2788,LET128E,Leer para Aprender y Escribir,Letras,,,10
2789,LET1313,English Language III,Letras,,,10
2790,LET1314,English Language IV,Letras,,,10
2791,LET131E,Introducción a la Programación para Letras,Letras,,,10
2792,LET1326,English Phonetics and Phonology II,Letras,,,10
2793,LET1331,Applied Grammar I,Letras,,,10
2794,LET1333,Synchronic Grammar,Letras,,,10
2795,LET1341,Introduction to Literary Studies,Letras,,,10
2796,LET134P,Español Lengua Extranjera y Cultura: Avanzado - C1,Letras,,,15
2797,LET1367,Research in Literature/Linguistics,Letras,,,10
2798,LET150N,Investigación en Lingüística I,Letras,,,10
2799,LET150T,Investigación en Literatura I,Letras,,,10
2800,LET158P,B2 Intensivo. Español Lengua Extranjera: Intermedio Avanzado,Letras,,,10
2801,LET160P,Curso de Español Como Segunda Lengua y Cultura Chilena Nivel Elemental - A1,Letras,,,15
2802,LET161E,"Programa de Habilidades Comunicativas Escritas para Ciencias Sociales, Artes y Humanidades",Letras,,,10
2803,LET161P,Curso de Español Como Segunda Lengua y Cultura Chilena Nivel Básico - A2,Letras,,,15
2804,LET162E,Programa de Habilidades Comunicativas Escritas para Ciencias Naturales y Matemáticas,Letras,,,10
2805,LET163E,Programa de Habilidades Comunicativas Escritas para Ciencias de la Salud,Letras,,,10
2806,LET182E,"Introducción a la Lectura y la Escritura en Artes, Humanidades y Ciencias Sociales",Letras,,,10
2807,LET183E,"Introducción a la Lectura y la Escritura en Ciencias Naturales, Matemáticas y de la Salud",Letras,,,10
2808,LET202G,El Misterioso Caso del Curso de Ficción Policial,Letras,Humanidades,,10
2809,LET205E,Itinerario de Jose Donoso,Letras,,,10
2810,LET211I,"Embodiment, Feminism, and Critical Indigenous Studies",Letras,,,10
2811,LET2300,Examen de Inglés Nivel C1 o Equivalente,Letras,,,0
2812,LET2311,Applied Phonetics I,Letras,,,10
2813,LET2313,Applied Linguistics and Education,Letras,,,10
2814,LET2315,Second Language Acquisition,Letras,,,10
2815,LET236E,Critica: la Novela Chilena del S Xxi,Letras,,,10
2816,LET296E,Introducción a la Escritura Creativa,Letras,,,10
2817,LET300E,Taller Escritor en Residencia,Letras,,,10
2818,LET3100,Metodología de la Investigación en Linguística Aplicada,Letras,,,10
2819,LET3101,Morfosintaxis General,Letras,,,10
2820,LET3106,Métodos y Técnicas de Investigación,Letras,,,10
2821,LET3107,Desarrollo Lingüístico en la Infancia y la Adolescencia,Letras,,,10
2822,LET310E,"Narrativa Coreana, Siglos XX y Xxi: Novela, Cuento y Cine",Letras,,,10
2823,LET3111,Estudios del Discurso,Letras,,,10
2824,LET313E,Teoría para la Escritura,Letras,,,10
2825,LET318E,"La Narrativa de Roberto Bolaño: Historia, Estética y Política",Letras,,,10
2826,LET3190,Estudios Dirigidos,Letras,,,20
2827,LET3200,Tesis,Letras,,,40
2828,LET323E,Andares Queer en Latinoamérica,Letras,,,10
2829,LET327E,Escena Editorial Chilena: Teoría y Práctica,Letras,,,10
2830,LET328E,María Luisa Bombal y Sus Precursores,Letras,,,10
2831,LET329E,Literatura Rusa de la Modernidad: Aproximaciones y Contextos,Letras,,,10
2832,LET3501,Fundamentos Teóricos de la Traducción,Letras,,,10
2833,LET3502,Gestión Terminológica Aplicada a la Traducción,Letras,,,10
2834,LET3511,Tic Avanzadas para la Traducción,Letras,,,10
2835,LET3513,Conceptos y Práctica de Gilt,Letras,,,10
2836,LET3538,Traducción y Textos Literarios,Letras,,,10
2837,LET3543,Traducción de Textos de Ciencias Sociales,Letras,,,10
2838,LET380N,Research in Linguistics,Letras,,,10
2839,LET380T,Research in Literature,Letras,,,10
2840,LET4110,Estudios Dirigidos,Letras,,,20
2841,LET4114,Proyecto de Tesis Doctoral,Letras,,,40
2842,LET4141,Crítica Literaria,Letras,,,15
2843,LET4144,Literatura Hispanoamericana (Narrativa),Letras,,,10
2844,LET4146,Literatura Hispanoamericana (Teatro y Géneros Afines),Letras,,,10
2845,LET4401,Estudios Gramaticales,Letras,,,10
2846,LET4412,Estudios del Discurso Oral y Escrito,Letras,,,10
2847,LET4421,Investigación en Ciencias del Lenguaje I,Letras,,,10
2848,LET4431,Estudios Dirigidos I,Letras,,,10
2849,LET4433,Estudios Dirigidos III,Letras,,Aprendizaje Servicio,10
2850,LET4482,Autoría Artículo Científico,Letras,,,0
2851,LET4483,Pasantía,Letras,,,0
2852,LET4485,Examen de Candidatura Escrito,Letras,,,0
2853,LET4486,Tesis Doctoral I,Letras,,,50
2854,LET4488,Tesis Doctoral III,Letras,,,50
2855,LET4491,Tesis Doctoral I,Letras,,,50
2856,LET4493,Tesis Doctoral III,Letras,,,50
2857,LET4497,Pragmática Intercultural,Letras,,,10
2858,LET4498,Lingüística de Corpus Aplicada a la Investigación en Humanidades,Letras,,,10
2859,LET4500,Literatura Transatlántica,Letras,,,10
2860,LET4502,Defensa de Proyecto de Tesis Doctoral,Letras,,,0
2861,LET4503,Actividad Anual de Seguimiento I,Letras,,,0
2862,LET4504,Actividad Anual de Seguimiento II,Letras,,,0
2863,LET4505,Autoría Artículo Científico o Patente,Letras,,,0
2864,LET4506,Pasantìa,Letras,,,0
2865,LET4507,Seminario Optativo en Literaturas Hispanoamericanas,Letras,,,10
2866,LET4508,Seminario Optativo en Literaturas Comparadas,Letras,,,10
2867,VET0010,Introducción a la Medicina Veterinaria,Medicina Veterinaria,,Aprendizaje Servicio,5
2868,VET0120,Anatomía Veterinaria II,Medicina Veterinaria,,,10
2869,VET0140,Biología y Diversidad Animal,Medicina Veterinaria,,,10
2870,VET0500,Etología y Bienestar Animal,Medicina Veterinaria,,,10
2871,VET1100,Fisiología Animal,Medicina Veterinaria,,,10
2872,VET111D,Técnicas Moleculares Aplicadas en Ciencias Animales.,Medicina Veterinaria,,,10
2873,VET112R,Biotecnología Reproductiva en Animales Domésticos y Silvestres,Medicina Veterinaria,,,10
2874,VET1140,Enfermedades Parasitarias,Medicina Veterinaria,,,10
2875,VET1150,Patología General y Sistemática,Medicina Veterinaria,,,10
2876,VET115D,Patología Aplicada al Diagnóstico Veterinario,Medicina Veterinaria,,,10
2877,VET1190,Ginecología y Obstetricia,Medicina Veterinaria,,,10
2878,VET119C,Tópicos en Neurofarmacología Veterinaria,Medicina Veterinaria,,,10
2879,VET1300,Producción de Monogástricos,Medicina Veterinaria,,,10
2880,VET1400,Ecología Veterinaria,Medicina Veterinaria,,,10
2881,VET144E,Medicina de la Conservación,Medicina Veterinaria,,,10
2882,VET1600,Salud Pública y Epidemiología,Medicina Veterinaria,,,10
2883,VET1601,Una Salud,Medicina Veterinaria,Ecolog Integra y Sustentabilid,,10
2884,VET161G,Tenencia Responsable de Mascotas,Medicina Veterinaria,Ecolog Integra y Sustentabilid,,10
2885,VET162G,Uc Propone: Investigación Aplicada en Ecología Integral y Sustentabilidad,Medicina Veterinaria,Ecolog Integra y Sustentabilid,,10
2886,VET1800,Semiología y Métodos Diagnósticos,Medicina Veterinaria,,,10
2887,VET1810,Patología Clínica,Medicina Veterinaria,,,10
2888,VET184C,Medicina Veterinaria en Emergencias y Desastres,Medicina Veterinaria,,,10
2889,VET185C,Aspectos Moleculares y Clínicos del Cáncer,Medicina Veterinaria,,,10
2890,VET2000,Formulación y Evaluación de Proyectos en Medicina Veterinaria,Medicina Veterinaria,,,10
2891,VET2800,Cirugía y Anestesia,Medicina Veterinaria,,,10
2892,VET281A,Internado de Cirugía y Anestesia en Pequeños Animales,Medicina Veterinaria,,,25
2893,VET281Q,Internado de Cirugía y Anestesia en Equinos,Medicina Veterinaria,,,20
2894,VET2830,Medicina Interna II,Medicina Veterinaria,,,10
2895,VET283A,Internado de Medicina Interna en Pequeños Animales,Medicina Veterinaria,,,30
2896,VET283Q,Internado de Medicina General e Interna Equina,Medicina Veterinaria,,,35
2897,VET284A,Internado de Emergencias y Cuidados Intesivos en Pequeños Animales,Medicina Veterinaria,,,10
2898,VET284P,Producción Equina,Medicina Veterinaria,,,10
2899,VET285A,Internado de Imagenología en Pequeños Animales,Medicina Veterinaria,,,10
2900,VET286A,Internado de Reproducción en Pequeños Animales,Medicina Veterinaria,,,5
2901,VET287A,Internado de Anatomia Patologica en Pequeños Animales,Medicina Veterinaria,,,5
2902,VET287Q,Internado de Anatomía Patológica en Equinos,Medicina Veterinaria,,,5
2903,VET288A,Internado Electivo en Pequeños Animales,Medicina Veterinaria,,,10
2904,VET289A,Internado de Patología Clínica en Pequeños Animales,Medicina Veterinaria,,,5
2905,VET289Q,Internado de Patología Clínica en Equinos,Medicina Veterinaria,,,5
2906,TET400T,Trabajo Doctoral,Teología,,,50
2907,MEU1000,Medicina de Urgencia I a,Escuela De Medicina,,,35
2908,MEU1020,Medicina de Urgencia II a,Escuela De Medicina,,,35
2909,MEU1040,Medicina de Urgencia III a,Escuela De Medicina,,,35
2910,IEU2002,Sociología de las Grandes Ciudades,Estudios Urbanos,Ciencias Sociales,,10
2911,IEU2042,Ciudades en Movimiento,Estudios Urbanos,,,10
2912,IEU2043,"Ciudades, Gobiernos y Calidad de Vida",Estudios Urbanos,Ciencias Sociales,,10
2913,IEU2047,"Desarrollo Local Sustentable: Conceptos, Prácticas y Políticas",Estudios Urbanos,Ecolog Integra y Sustentabilid,,10
2914,IEU2048,Exploraciones Urbanas: Territorio Sustentable,Estudios Urbanos,Ecolog Integra y Sustentabilid,,10
2915,IEU2050,Planificación Urbana Participativa,Estudios Urbanos,Ecolog Integra y Sustentabilid,,10
2916,IEU2051,Género y Ciudad: Aproximaciones a Un Urbanismo Feminista,Estudios Urbanos,Humanidades,,10
2917,IEU2052,Exploraciones Urbanas,Estudios Urbanos,Ecolog Integra y Sustentabilid,,10
2918,IEU2053,Taller de Gestión y Estrategias Territoriales (A+S),Estudios Urbanos,,Aprendizaje Servicio,15
2919,IEU2062,La Ciudad: Historia y Procesos,Estudios Urbanos,,,10
2920,IEU2063,Planificación Urbana: Teoría y Método,Estudios Urbanos,,,10
2921,IEU2065,Técnicas de Representación Espacial,Estudios Urbanos,,,10
2922,IEU2067,"Energía, Infraestructura y Territorio",Estudios Urbanos,Ecolog Integra y Sustentabilid,,10
2923,IEU3025,Gestión de Proyectos Inmobiliarios,Estudios Urbanos,,,5
2924,IEU3046,Legislación y Mecanismos Urbanos Aplicados,Estudios Urbanos,,,5
2925,IEU3047,Cambio Climático y Planificación Urbano-Regional,Estudios Urbanos,,,5
2926,IEU3065,La Ciudad y la Integración Social,Estudios Urbanos,,,5
2927,IEU3071,La Ciudad y Sus Residentes,Estudios Urbanos,,,5
2928,IEU3081,El Transporte y Su Infraestructura en la Ciudad,Estudios Urbanos,,,5
2929,IEU3084,Asentamientos Humanos y Desarrollo Sustentable,Estudios Urbanos,,,10
2930,IEU3085,Gestión Ambiental Urbana,Estudios Urbanos,,,10
2931,IEU3090,Tesis I,Estudios Urbanos,,,15
2932,IEU3091,Tesis II,Estudios Urbanos,,,25
2933,IEU3092,Planificación del Desarrollo Urbano y Territorial,Estudios Urbanos,,,10
2934,IEU3095,Monitoreo y Evaluación del Desarrollo Sustentable,Estudios Urbanos,,,5
2935,IEU3103,"Vivienda y Barrio: Teoría, Problemas y Políticas",Estudios Urbanos,,,5
2936,IEU3200,Teoría y Ética de la Planificación Urbana,Estudios Urbanos,,,10
2937,IEU3201,Métodos de Análisis Urbano,Estudios Urbanos,,,10
2938,IEU3202,Economía y Desarrollo Urbano,Estudios Urbanos,,,10
2939,IEU3205,Taller de Planificación Urbana,Estudios Urbanos,,,15
2940,IEU3206,Plan de Intervención Urbana,Estudios Urbanos,,,25
2941,IEU3209,"Infraestructuras, Redes y Equipamientos Urbanos",Estudios Urbanos,,,5
2942,IEU3211,Práctica Profesional Planificación Urbana,Estudios Urbanos,,,15
2943,IEU3212,Taller de Planificación Urbana Estratégica,Estudios Urbanos,,,15
2944,IEU3215,Legislación y Normativa Ambiental: Teoría y Práctica para la Aplicación en Gestión Ambiental,Estudios Urbanos,,,5
2945,IEU4001,Teoria y Evolucion de la Ciudad y el Territorio,Estudios Urbanos,,,10
2946,IEU5000,"Chilean Identity in Concrete Images: Urban, Social and Cultural Processes",Estudios Urbanos,,,10
2947,EUC1000,Pre Intermediate English I,Cursos y Test de Inglés,,,5
2948,EUC2000,Pre Intermediate English II,Cursos y Test de Inglés,,,5
2949,EUC3000,Lower Intermediate English I,Cursos y Test de Inglés,,,5
2950,EUC4000,Lower Intermediate English II,Cursos y Test de Inglés,,,5
2951,EUC4008,Exit English B1: Lower Intermediate,Cursos y Test de Inglés,,,5
2952,EUC5000,Upper Intermediate English I,Cursos y Test de Inglés,,,5
2953,EUC6000,Upper Intermediate English II,Cursos y Test de Inglés,,,5
2954,EUC7000,Exit English B2: Upper Intermediate,Cursos y Test de Inglés,,,5
2955,EUC8002,Persuasion in Action: Navigating the 17 Sdgs Through Effective Communication,Cursos y Test de Inglés,Ciencias Sociales,,10
2956,EYP1010,Probabilidad y Estadistica,Matemáticas,,,10
2957,EYP1016,Introducción a la Estadística,Matemáticas,,,15
2958,EYP1025,Modelos Probabilisticos,Matemáticas,,,10
2959,EYP1027,Modelos Probabilísticos,Matemáticas,,,15
2960,EYP1113,Probabilidades y Estadística,Matemáticas,,,10
2961,EYP1707,Introducción al Manejo y Exploración de Datos,Matemáticas,,,15
2962,EYP2017,Procesos Estocásticos,Matemáticas,,,15
2963,EYP2097,Taller de Iniciación Científica,Matemáticas,,,10
2964,EYP210I,Procesos Estocásticos Aplicados,Matemáticas,,,10
2965,EYP2114,Inferencia Estadística,Matemáticas,,,10
2966,EYP211I,Simulación Estocástica,Matemáticas,,,10
2967,EYP2127,Inferencia Estadística,Matemáticas,,,15
2968,EYP2307,Análisis de Regresión,Matemáticas,,,15
2969,EYP230I,Análisis de Regresión,Matemáticas,,,10
2970,EYP230P,Estadistica,Matemáticas,,,10
2971,EYP2310,Estadistica para Quimica y Farmacia,Matemáticas,,,10
2972,EYP2427,Minería de Datos e Inteligencia de Negocios,Matemáticas,,,10
2973,EYP2435,Analisis Multivariado,Matemáticas,,,15
2974,EYP2717,Software Estadístico,Matemáticas,,,5
2975,EYP2807,Métodos Bayesianos,Matemáticas,,,15
2976,EYP280I,Metodos Bayesianos,Matemáticas,,,10
2977,EYP2925,Taller de Título,Matemáticas,,,15
2978,EYP3007,Consultoría Estadística,Matemáticas,,,10
2979,EYP3029,Introducción a la Investigación de Mercados,Matemáticas,,,10
2980,EYP3097,Práctica Profesional,Matemáticas,,,20
2981,EYP3307,Modelos Lineales Generalizados,Matemáticas,,,10
2982,EYP3417,Estadística Espacial,Matemáticas,,,10
2983,EYP3507,Bioestadística,Matemáticas,,,10
2984,EYP3707,Métodos Estadísticos para el Manejo de Grandes Volúmenes de Datos,Matemáticas,,,10
2985,FIL002,Aristóteles,Filosofía,,,10
2986,FIL004,Descartes,Filosofía,,,10
2987,FIL005,Kant,Filosofía,,,10
2988,FIL007,Husserl,Filosofía,,,10
2989,FIL008,Wittgenstein,Filosofía,,,10
2990,FIL011,Lógica,Filosofía,,,10
2991,FIL013,Antropología Filosófica,Filosofía,,,10
2992,FIL014,Metafísica,Filosofía,,,10
2993,FIL018,Filosofía Política,Filosofía,,,10
2994,FIL019,Filosofía Social,Filosofía,,,10
2995,FIL021,Historia de la Filosofía Antigua,Filosofía,,,10
2996,FIL023,Historia de la Filosofía Moderna,Filosofía,,,10
2997,FIL026,Introducción a la Filosofía,Filosofía,,,10
2998,FIL027,Teoría del Conocimiento,Filosofía,,,10
2999,FIL109T,Introducción a la Filosofía,Filosofía,,,10
3000,FIL111T,Logica,Filosofía,,,10
3001,FIL112T,Teoria del Conocimiento,Filosofía,,,10
3002,FIL115T,Filosofia Social,Filosofía,,,10
3003,FIL119T,Historia de la Filosofia Antigua,Filosofía,,,10
3004,FIL122T,Historia de la Filosofia Moderna,Filosofía,,,10
3005,FIL143,Filosofia de las Ciencias,Filosofía,,,10
3006,FIL166,Tesis de Grado,Filosofía,,,20
3007,FIL167,Seminario de Filosofía Optativo a,Filosofía,,,10
